Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,Car Age,car_company,car_model,car_new_name
6212,Hyundai i10 Era,2008,130000,120000,Central,Wisconsin,Muskego,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5,N,17,Hyundai,i10,Era
6213,Maruti Vitara Brezza ZDi,2019,890000,9000,East,Massachusetts,Boston,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,N,6,Maruti,Vitara,Brezza ZDi
6214,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,East,Connecticut,North Haven,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,400Nm,5,N,6,Volvo,XC40,D4 Inscription BSIV
6215,Volkswagen Jetta 1.6 Trendline,2010,225000,80000,East,Maine,West Scarborough,Petrol,Individual,Manual,Second Owner,14.0,1595.0,102.0,"15@ 3,800(kgm@ rpm)",5,N,15,Volkswagen,Jetta,1.6 Trendline
6216,Toyota Fortuner 2.8 4WD AT BSIV,2018,3200000,60000,East,New Jersey,Hoboken,Diesel,Individual,Automatic,First Owner,15.04,2755.0,174.5,450Nm@ 1600-2400rpm,7,N,7,Toyota,Fortuner,2.8 4WD AT BSIV
6217,Tata Manza Aura (ABS) Quadrajet BS IV,2010,210000,120000,East,Vermont,Bennington,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5,N,15,Tata,Manza,Aura (ABS) Quadrajet BS IV
6218,Toyota Land Cruiser Prado VX L,2014,3500000,60000,East,New Hampshire,Merrimack,Diesel,Individual,Automatic,First Owner,11.0,2982.0,170.3,410Nm@ 1600-2800rpm,7,N,11,Toyota,Land,Cruiser Prado VX L
6219,Honda City i DTEC VX,2014,750000,80000,Central,Illinois,Lansing,Diesel,Individual,Manual,Second Owner,25.1,1498.0,98.6,200Nm@ 1750rpm,5,N,11,Honda,City,i DTEC VX
6220,Chevrolet Tavera Neo LS B3 - 10 seats BSIII,2011,350000,120000,Central,Illinois,Lansing,Diesel,Individual,Manual,Second Owner,12.2,2499.0,80.0,"19@ 1,800(kgm@ rpm)",10,N,14,Chevrolet,Tavera,Neo LS B3 - 10 seats BSIII
6221,Honda Civic ZX,2019,2000000,24857,Central,Illinois,Lake In The Hills,Petrol,Dealer,Automatic,Test Drive Car,16.5,1799.0,139.46,174Nm@ 4300rpm,5,N,6,Honda,Civic,ZX
6222,Hyundai EON 1.0 Era Plus,2017,270000,26442,Central,Illinois,Lansing,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,94.14Nm@ 3500rpm,5,N,8,Hyundai,EON,1.0 Era Plus
6223,Maruti Ertiga BSIV VXI,2017,700000,35000,Central,Illinois,Lansing,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,130Nm@ 4000rpm,7,N,8,Maruti,Ertiga,BSIV VXI
6224,Maruti Alto LXi,2010,130000,28000,Central,Illinois,Lansing,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,N,15,Maruti,Alto,LXi
6225,Maruti Ertiga ZDI,2015,650000,80000,Central,Illinois,Lansing,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,200Nm@ 1750rpm,7,N,10,Maruti,Ertiga,ZDI
6226,Maruti Alto LX,2005,55000,39000,West,California,Redondo Beach,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,N,20,Maruti,Alto,LX
6227,Maruti Wagon R AMT VXI Plus,2017,475000,20000,West,California,Redwood City,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,90Nm@ 3500rpm,5,N,8,Maruti,Wagon,R AMT VXI Plus
6228,Nissan Sunny Diesel XL,2013,325000,50000,West,California,Redwood City,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,200Nm@ 2000rpm,5,N,12,Nissan,Sunny,Diesel XL
6229,Honda Jazz 1.2 V AT i VTEC Privilege,2017,615000,40000,West,California,Redwood City,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.7,110Nm@ 4800rpm,5,N,8,Honda,Jazz,1.2 V AT i VTEC Privilege
6230,Hyundai Grand i10 Sportz,2015,390000,15000,West,California,Redwood City,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5,N,10,Hyundai,Grand,i10 Sportz
6231,Maruti Swift AMT ZXI Plus BSIV,2019,650000,15000,West,California,Redwood City,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5,N,6,Maruti,Swift,AMT ZXI Plus BSIV
6232,Maruti Swift VXI Optional,2015,440000,30000,West,California,Redondo Beach,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,113Nm@ 4200rpm,5,N,10,Maruti,Swift,VXI Optional
6233,Honda City i DTEC V,2014,600000,70000,West,Utah,West Valley City,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,200Nm@ 1750rpm,5,N,11,Honda,City,i DTEC V
6234,Chevrolet Spark 1.0 LT,2012,170000,80000,South,Virginia,Alexandria,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,90.3Nm@ 4200rpm,5,N,13,Chevrolet,Spark,1.0 LT
6235,Mahindra Bolero 2011-2019 DI - AC BS III,2013,499000,80000,South,Virginia,Alexandria,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,180Nm@ 1440-1500rpm,9,N,12,Mahindra,Bolero,2011-2019 DI - AC BS III
6236,Hyundai i20 Asta 1.4 CRDi,2012,525000,120000,South,Virginia,Alexandria,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,N,13,Hyundai,i20,Asta 1.4 CRDi
6237,Nissan Terrano XL Plus 85 PS,2015,580000,90000,West,Utah,West Valley City,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,200Nm@ 1900rpm,5,N,10,Nissan,Terrano,XL Plus 85 PS
6238,Chevrolet Enjoy 1.3 TCDi LS 7,2016,420000,110000,West,Utah,West Valley City,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,172.5Nm@ 1750rpm,7,N,9,Chevrolet,Enjoy,1.3 TCDi LS 7
6239,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1300000,120000,South,Virginia,Alexandria,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200Nm@ 1400-3400rpm,7,N,10,Toyota,Innova,2.5 VX (Diesel) 7 Seater
6240,Hyundai Verna 1.6 CRDi S,2016,800000,80000,South,Virginia,Alexandria,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.2,259.9Nm@ 1900-2750rpm,5,N,9,Hyundai,Verna,1.6 CRDi S
6241,Maruti Swift VXI,2020,600000,5000,Central,Minnesota,Minnetonka Mills,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,N,5,Maruti,Swift,VXI
6242,Honda Brio 1.2 E MT,2017,400000,50000,Central,Minnesota,Minnetonka Mills,Petrol,Individual,Manual,First Owner,18.5,1198.0,86.8,109Nm@ 4500rpm,5,N,8,Honda,Brio,1.2 E MT
6243,Maruti Swift Dzire VDI,2017,700000,65000,Central,Minnesota,Moorhead,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,N,8,Maruti,Swift,Dzire VDI
6244,Maruti Baleno Alpha 1.3,2017,800000,35000,Central,Minnesota,Moorhead,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5,N,8,Maruti,Baleno,Alpha 1.3
6245,Honda Jazz 1.5 V i DTEC,2015,600000,90000,Central,Minnesota,Moorhead,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,200Nm@ 1750rpm,5,N,10,Honda,Jazz,1.5 V i DTEC
6246,Maruti Swift VDI BSIV,2016,580000,100000,Central,Minnesota,Minnetonka Mills,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5,N,9,Maruti,Swift,VDI BSIV
6247,Renault KWID RXT,2016,350000,15000,Central,Minnesota,Minnetonka Mills,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,N,9,Renault,KWID,RXT
6248,Ford Figo Diesel ZXI,2011,204999,147000,Central,Minnesota,Minnetonka Mills,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5,N,14,Ford,Figo,Diesel ZXI
6249,Mahindra XUV500 W10 2WD,2017,1350000,20000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7,N,8,Mahindra,XUV500,W10 2WD
6250,Hyundai i20 Asta 1.4 CRDi (Diesel),2009,310000,120000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5,N,16,Hyundai,i20,Asta 1.4 CRDi (Diesel)
6251,Toyota Innova 2.5 V Diesel 7-seater,2011,700000,250000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7,N,14,Toyota,Innova,2.5 V Diesel 7-seater
6252,Ford Figo 1.5D Titanium Opt MT,2016,459999,69000,South,Arkansas,Conway,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5,N,9,Ford,Figo,1.5D Titanium Opt MT
6253,Maruti Ciaz ZDi Plus SHVS,2017,860000,80000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5,N,8,Maruti,Ciaz,ZDi Plus SHVS
6254,Hyundai i10 LPG,2012,275000,97000,South,Arkansas,Conway,LPG,Individual,Manual,Third Owner,19.0,1086.0,68.1,99.1Nm@ 4500rpm,5,N,13,Hyundai,i10,LPG
6255,Renault KWID RXT Optional,2016,390000,15000,South,Arkansas,Conway,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72Nm@ 4386rpm,5,N,9,Renault,KWID,RXT Optional
6256,Tata Hexa XT,2018,1525000,50000,South,Arkansas,Fayetteville,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,400Nm@ 1750-2500rpm,7,N,7,Tata,Hexa,XT
6257,Maruti Alto LX BSIII,2005,110000,50800,South,Arkansas,Conway,Petrol,Dealer,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,N,20,Maruti,Alto,LX BSIII
6258,Maruti Celerio ZXI MT BSIV,2017,484999,10000,South,Arkansas,Conway,Petrol,Dealer,Manual,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,N,8,Maruti,Celerio,ZXI MT BSIV
6259,BMW 6 Series GT 630d Luxury Line,2018,5830000,30000,South,Arkansas,Conway,Diesel,Individual,Automatic,First Owner,17.09,2993.0,261.4,620Nm@ 2000-2500rpm,4,N,7,BMW,6,Series GT 630d Luxury Line
6260,Maruti Alto LXi,2012,185000,60000,South,Arkansas,Bentonville,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,N,13,Maruti,Alto,LXi
6261,Hyundai Xcent 1.1 CRDi SX Option,2018,665000,40142,South,Arkansas,Benton,Diesel,Dealer,Manual,First Owner,24.4,1120.0,71.0,180.4Nm@ 1750-2500rpm,5,N,7,Hyundai,Xcent,1.1 CRDi SX Option
6262,Hyundai i20 1.2 Asta,2019,721000,9400,South,Arkansas,Bentonville,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,N,6,Hyundai,i20,1.2 Asta
6263,Mahindra KUV 100 D75 K6 Plus 5Str,2016,390000,62000,South,Arkansas,Bentonville,Diesel,Dealer,Manual,First Owner,25.32,1198.0,77.0,190Nm@ 1750-2250rpm,5,N,9,Mahindra,KUV,100 D75 K6 Plus 5Str
6264,Tata Manza Aura (ABS) Quadrajet,2011,190000,90000,South,Arkansas,Conway,Diesel,Dealer,Manual,First Owner,18.8,1248.0,90.0,200Nm@ 1750-3000rpm,5,N,14,Tata,Manza,Aura (ABS) Quadrajet
6265,Mahindra Thar CRDe,2019,975000,12584,South,Tennessee,Lebanon,Diesel,Dealer,Manual,First Owner,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6,N,6,Mahindra,Thar,CRDe
6266,Datsun GO A Petrol,2016,275000,49000,South,Tennessee,Maryville,Petrol,Dealer,Manual,First Owner,19.02,1198.0,67.05,104Nm@ 4000rpm,5,N,9,Datsun,GO,A Petrol
6267,Maruti Alto 800 VXI BSIV,2016,315000,32000,South,Tennessee,Maryville,Petrol,Dealer,Manual,First Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5,N,9,Maruti,Alto,800 VXI BSIV
6268,Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019,685000,4300,South,Tennessee,Lebanon,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.86,117nm@ 4000rpm,5,N,6,Hyundai,Elite,i20 Sportz Plus Dual Tone BSIV
6269,Maruti Swift VXI,2019,595000,14548,South,Tennessee,Lebanon,Petrol,Dealer,Manual,First Owner,21.21,1197.0,81.8,113Nm@ 4200rpm,5,N,6,Maruti,Swift,VXI
6270,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,900000,44772,South,Tennessee,Lebanon,Diesel,Dealer,Manual,Second Owner,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5,N,7,Ford,EcoSport,1.5 Diesel Titanium Plus BSIV
6271,Maruti Ertiga ZDI Plus,2018,950000,48500,South,Tennessee,Maryville,Diesel,Dealer,Manual,First Owner,25.47,1248.0,88.5,200Nm@ 1750rpm,7,N,7,Maruti,Ertiga,ZDI Plus
6272,Maruti Alto 800 LXI BSIV,2016,275000,38000,East,New Jersey,Bayonne,Petrol,Dealer,Manual,First Owner,24.7,796.0,47.3,69Nm@ 3500rpm,5,N,9,Maruti,Alto,800 LXI BSIV
6273,Hyundai i20 2015-2017 Magna 1.2,2017,570000,28782,West,California,Oxnard,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,N,8,Hyundai,i20,2015-2017 Magna 1.2
6274,Hyundai i20 Asta 1.2,2018,700000,28451,East,Maine,Sanford,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5,N,7,Hyundai,i20,Asta 1.2
6275,Maruti Vitara Brezza ZDi,2018,910000,36500,East,New Jersey,Ridgewood,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,N,7,Maruti,Vitara,Brezza ZDi
6276,Maruti Swift Dzire VDI Optional,2018,751000,44885,East,Vermont,Bennington,Diesel,Dealer,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,N,7,Maruti,Swift,Dzire VDI Optional
6277,Hyundai EON Era,2014,225000,35000,East,Maine,West Scarborough,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,N,11,Hyundai,EON,Era
6278,Tata Indica Vista Terra 1.4 TDI,2009,135000,110000,East,New Hampshire,Keene,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,135Nm@ 2500rpm,5,N,16,Tata,Indica,Vista Terra 1.4 TDI
6279,Maruti Ertiga ZDI Plus,2017,825000,79000,West,California,Oxnard,Diesel,Dealer,Manual,First Owner,25.47,1248.0,88.5,200Nm@ 1750rpm,7,N,8,Maruti,Ertiga,ZDI Plus
6280,Toyota Fortuner 4x2 AT,2015,1650000,91000,West,California,Oxnard,Diesel,Dealer,Automatic,Second Owner,12.55,2982.0,168.5,360Nm@ 1400-3200rpm,7,N,10,Toyota,Fortuner,4x2 AT
6281,Maruti Vitara Brezza ZDi,2018,875000,50000,West,California,Oxnard,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5,N,7,Maruti,Vitara,Brezza ZDi
6282,Maruti Ciaz ZDi Plus SHVS,2016,650000,81000,East,New Jersey,Hackensack,Diesel,Dealer,Manual,Second Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5,N,9,Maruti,Ciaz,ZDi Plus SHVS
6283,Jeep Compass 1.4 Limited,2019,1450000,22000,South,Florida,Lakeland,Petrol,Dealer,Automatic,First Owner,16.0,1368.0,160.0,250Nm@ 1750-2500rpm,5,N,6,Jeep,Compass,1.4 Limited
6284,Hyundai Creta 1.6 SX Diesel,2017,975000,41000,Central,Missouri,Independence,Diesel,Dealer,Manual,First Owner,20.5,1582.0,126.2,259.87NM@ 1500-3000rpm,5,N,8,Hyundai,Creta,1.6 SX Diesel
6285,Maruti Ertiga SHVS VDI,2019,925000,50000,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First Owner,24.52,1248.0,88.5,200Nm@ 1750rpm,7,N,6,Maruti,Ertiga,SHVS VDI
6286,Maruti Ertiga ZDI,2016,725000,66000,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First Owner,20.77,1248.0,88.8,200Nm@ 1750rpm,7,N,9,Maruti,Ertiga,ZDI
6287,Maruti Ertiga VDI,2013,550000,65000,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7,N,12,Maruti,Ertiga,VDI
6288,Hyundai i20 Diesel Asta Option,2014,550000,76000,Central,Missouri,Jefferson City,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5,N,11,Hyundai,i20,Diesel Asta Option
6289,Toyota Innova 2.5 V Diesel 7-seater,2013,750000,95000,South,Florida,Apopka,Diesel,Dealer,Manual,First Owner,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7,N,12,Toyota,Innova,2.5 V Diesel 7-seater
6290,Honda City 1.5 V MT,2013,475000,55000,South,Florida,Apopka,Petrol,Dealer,Manual,Second Owner,17.0,1497.0,118.0,146Nm at 4800 rpm,5,N,12,Honda,City,1.5 V MT
6291,Datsun GO Plus T,2017,325000,65000,South,Florida,Apopka,Petrol,Dealer,Manual,First Owner,19.02,1198.0,67.05,104Nm@ 4000rpm,7,N,8,Datsun,GO,Plus T
6292,Maruti Ertiga VDI,2017,725000,76000,South,Florida,Apopka,Diesel,Dealer,Manual,First Owner,25.47,1248.0,88.5,200Nm@ 1750rpm,7,N,8,Maruti,Ertiga,VDI
6293,Maruti Ertiga VXI,2018,775000,47000,South,Florida,Apopka,Petrol,Dealer,Manual,Second Owner,16.02,1373.0,93.7,130Nm@ 4000rpm,7,N,7,Maruti,Ertiga,VXI
6294,Maruti Swift Dzire VDI,2017,625000,70000,South,Florida,Apopka,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5,N,8,Maruti,Swift,Dzire VDI
6296,Maruti Swift ZDi,2014,470000,89000,West,Colorado,Englewood,Diesel,Dealer,Manual,First Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5,N,11,Maruti,Swift,ZDi
6297,Toyota Innova Crysta 2.4 VX MT,2017,1750000,98000,West,Colorado,Englewood,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.51,343Nm@ 1400-2800rpm,7,N,8,Toyota,Innova,Crysta 2.4 VX MT
6298,Toyota Innova Crysta 2.4 VX MT,2016,1650000,90000,West,Colorado,Englewood,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.51,343Nm@ 1400-2800rpm,7,N,9,Toyota,Innova,Crysta 2.4 VX MT
6299,Hyundai Creta 1.4 CRDi S,2018,1050000,70000,West,Colorado,Englewood,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5,N,7,Hyundai,Creta,1.4 CRDi S
6300,Maruti Swift VDI,2013,380000,57000,West,Colorado,Fort Collins,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,190Nm@ 2000rpm,5,N,12,Maruti,Swift,VDI
6301,Maruti Swift Dzire VDI,2017,650000,70000,West,Colorado,Englewood,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190Nm@ 2000rpm,5,N,8,Maruti,Swift,Dzire VDI
6302,Hyundai EON Era Plus,2016,275000,49200,West,Colorado,Englewood,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5,N,9,Hyundai,EON,Era Plus
6303,Honda Civic 1.8 V MT,2009,220000,125000,West,Colorado,Englewood,Petrol,Individual,Manual,Second Owner,13.5,1799.0,130.0,172Nm@ 4300rpm,5,N,16,Honda,Civic,1.8 V MT
6304,Hyundai i10 Era,2008,200000,60000,West,Colorado,Fort Collins,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5,N,17,Hyundai,i10,Era
6305,Maruti Eeco 5 Seater AC BSIV,2015,315000,120000,West,Colorado,Fort Collins,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,101Nm@ 3000rpm,5,N,10,Maruti,Eeco,5 Seater AC BSIV
6306,Maruti Alto LXI,2004,90000,110000,Central,Iowa,Clinton,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,N,21,Maruti,Alto,LXI
6307,Maruti Wagon R LXI Minor,2007,120000,70000,Central,Iowa,Cedar Rapids,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5,N,18,Maruti,Wagon,R LXI Minor
6308,Maruti Wagon R LXI,2006,90000,168000,Central,Iowa,Cedar Rapids,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5,N,19,Maruti,Wagon,R LXI
6309,Mahindra XUV500 W10 2WD,2018,1500000,30000,Central,Iowa,Clinton,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7,N,7,Mahindra,XUV500,W10 2WD
6310,Hyundai Grand i10 CRDi Sportz,2015,370000,60000,Central,Iowa,Clinton,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5,N,10,Hyundai,Grand,i10 CRDi Sportz
6311,Maruti Swift VDI BSIV,2016,595000,131111,East,New York,Cohoes,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5,N,9,Maruti,Swift,VDI BSIV
6312,Mahindra Renault Logan 1.5 DLE Diesel,2007,150000,120000,East,New York,Cohoes,Diesel,Individual,Manual,Second Owner,19.2,1461.0,65.0,"16@ 2,000(kgm@ rpm)",5,N,18,Mahindra,Renault,Logan 1.5 DLE Diesel
6313,Maruti Swift Dzire VDi,2012,400000,58400,East,New York,Cohoes,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190Nm@ 2000rpm,5,N,13,Maruti,Swift,Dzire VDi
6314,Maruti Alto K10 VXI Airbag,2016,310000,23400,East,New York,Cohoes,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.1,90Nm@ 3500rpm,5,N,9,Maruti,Alto,K10 VXI Airbag
6315,Maruti Celerio VXI MT BSIV,2018,385000,50000,Central,Iowa,Clinton,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5,N,7,Maruti,Celerio,VXI MT BSIV
6317,Mahindra XUV500 W8 2WD,2014,750000,90000,Central,Iowa,Clinton,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7,N,11,Mahindra,XUV500,W8 2WD
6318,Hyundai Santro Sportz AMT BSIV,2019,521000,3010,East,Massachusetts,Worcester,Petrol,Individual,Automatic,First Owner,20.3,1086.0,68.0,99Nm@ 4500rpm,5,N,6,Hyundai,Santro,Sportz AMT BSIV
6319,Tata Manza Aqua Quadrajet BS IV,2010,180000,80000,West,California,Chula Vista,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5,N,15,Tata,Manza,Aqua Quadrajet BS IV
6320,Ford Fiesta EXi 1.4 TDCi Ltd,2011,220000,155000,East,New Jersey,Paramus,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5,N,14,Ford,Fiesta,EXi 1.4 TDCi Ltd
6321,Maruti 800 AC,1998,40000,70000,East,Massachusetts,Chicopee,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59Nm@ 2500rpm,4,N,27,Maruti,800,AC
6322,Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,540000,4000,West,California,Chula Vista,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5,N,7,Hyundai,Grand,i10 1.2 Kappa Magna BSIV
6323,Maruti Alto LXi BSIII,2007,140000,35000,East,Massachusetts,Ashland,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5,N,18,Maruti,Alto,LXi BSIII
6324,Maruti Zen VXI,2003,200000,121000,East,New Jersey,North Bergen,Petrol,Individual,Manual,First Owner,17.3,993.0,60.0,78Nm@ 4500rpm,5,N,22,Maruti,Zen,VXI
6325,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,650000,110000,East,Rhode Island,North Kingstown,Diesel,Individual,Manual,Second Owner,22.77,1498.0,98.59,205Nm@ 1750-3250rpm,5,N,10,Ford,EcoSport,1.5 TDCi Titanium BSIV
6326,Ford Fiesta 1.4 SXi TDCi ABS,2010,229999,170000,East,Maine,Bangor,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5,N,15,Ford,Fiesta,1.4 SXi TDCi ABS
6327,Maruti Swift Vdi BSIII,2010,305000,175000,West,Nevada,Sparks,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,190Nm@ 2000rpm,5,N,15,Maruti,Swift,Vdi BSIII
6328,Mahindra XUV500 W10 1.99 mHawk,2018,1400000,30000,West,Nevada,Sparks,Diesel,Individual,Manual,First Owner,16.0,1997.0,140.0,320Nm@ 1600-2800rpm,7,N,7,Mahindra,XUV500,W10 1.99 mHawk
6329,Ford Fiesta 1.4 ZXi TDCi LE,2008,200000,163000,Central,Minnesota,Prior Lake,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5,N,17,Ford,Fiesta,1.4 ZXi TDCi LE
6330,Ford Fiesta 1.4 ZXi TDCi ABS,2008,200000,163000,West,Nevada,Sparks,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,"16.3@ 2,000(kgm@ rpm)",5,N,17,Ford,Fiesta,1.4 ZXi TDCi ABS
6331,Mahindra Xylo D2 BS IV,2010,465000,77088,South,Florida,Deland,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,220Nm at 1400-2600 rpm,8,N,15,Mahindra,Xylo,D2 BS IV
6332,Nissan Micra Diesel XV,2011,210000,110000,South,Florida,Deland,Diesel,Individual,Manual,Third Owner,23.08,1461.0,63.1,160Nm@ 2000rpm,5,N,14,Nissan,Micra,Diesel XV
6333,Mahindra Bolero 2011-2019 SLX,2016,570000,136511,South,Florida,Delray Beach,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7,N,9,Mahindra,Bolero,2011-2019 SLX
6334,Maruti Ertiga ZXI,2015,570000,80000,South,Florida,Delray Beach,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,130Nm@ 4000rpm,7,N,10,Maruti,Ertiga,ZXI
6335,Maruti Ertiga ZXI,2015,650000,60000,South,Florida,Delray Beach,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,130Nm@ 4000rpm,7,N,10,Maruti,Ertiga,ZXI
