,Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
873,Renault,Duster 85 PS RxL Diesel,280000,2013,99000,Diesel,Manual,Faridabad,White,Second,Individual,1461,84,200 Nm @ 1900 rpm,FWD,4315,1822,1695,5,50
1622,Renault,Duster 85 PS RxL Diesel,525000,2014,48000,Diesel,Manual,Patna,Silver,First,Individual,1461,84,200 Nm @ 1900 rpm,FWD,4315,1822,1695,5,50
1158,Renault,Duster 85 PS RXS 4X2 MT Diesel,960000,2018,24000,Diesel,Manual,Bangalore,Brown,First,Individual,1461,84,200 Nm @ 1900 rpm,FWD,4315,1822,1695,5,50
1681,Renault,Duster 85 PS Sandstorm Edition Diesel,625000,2017,81000,Diesel,Manual,Mohali,White,First,Individual,1461,84,200 Nm @ 1900 rpm,FWD,4315,1822,1695,5,50
333,Renault,Duster RXL Petrol,600000,2017,48000,Petrol,Manual,Mumbai,Black,First,Individual,1498,105,142 Nm @ 4000 rpm,FWD,4315,1822,1695,5,50
434,Renault,Duster RXL Petrol,789000,2017,60444,Petrol,Manual,Bangalore,Red,First,Individual,1498,105,142 Nm @ 4000 rpm,FWD,4315,1822,1695,5,50
140,Renault,Duster RXS 1.5 Petrol MT,890000,2020,23500,Petrol,Manual,Chennai,White,First,Individual,1498,105,142 Nm @ 4000 rpm,FWD,4360,1822,1695,5,50
599,Renault,Fluence 1.5 E4,390000,2013,62000,Diesel,Manual,Lucknow,Silver,First,Individual,1461,108,240 Nm @ 1850 rpm,FWD,4618,1813,1488,5,67
408,Renault,Kiger RXT Turbo CVT,800000,2021,13000,Petrol,Automatic,Dehradun,White,First,Individual,999,99,152 Nm @ 2200 rpm,FWD,3991,1750,1605,5,40
1753,Renault,Kiger RXZ AMT,1000000,2022,4000,Petrol,Automatic,Hyderabad,White,Second,Individual,999,71,96 Nm @ 3500 rpm,FWD,3991,1750,1605,5,40
1538,Renault,Kwid 1.0 RXL [2017-2019],390000,2018,47874,Petrol,Manual,Bangalore,Red,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
1902,Renault,Kwid 1.0 RXL [2017-2019],365000,2019,32000,Petrol,Manual,Mumbai,Brown,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
11,Renault,Kwid 1.0 RXT [2016-2019],459999,2018,22541,Petrol,Manual,Bangalore,Grey,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
272,Renault,Kwid 1.0 RXT [2016-2019],299000,2016,26000,Petrol,Manual,Mumbai,Brown,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
815,Renault,Kwid 1.0 RXT [2016-2019],420000,2017,43000,Petrol,Manual,Hyderabad,Grey,UnRegistered Car,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
1030,Renault,Kwid 1.0 RXT [2016-2019],295000,2016,34736,Petrol,Manual,Hyderabad,Red,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
1953,Renault,Kwid 1.0 RXT [2016-2019],265000,2016,122000,Petrol,Manual,Coimbatore,Red,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
1981,Renault,Kwid 1.0 RXT [2016-2019],299000,2018,19000,Petrol,Manual,Kolkata,Red,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
52,Renault,Kwid 1.0 RXT AMT Opt,470000,2019,11183,Petrol,Automatic,Mumbai,Silver,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
749,Renault,Kwid 1.0 RXT AMT Opt,426999,2020,41669,Petrol,Automatic,Zirakpur,Others,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
1956,Renault,Kwid 1.0 RXT AMT Opt,490000,2019,32000,Petrol,Automatic,Coimbatore,Bronze,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
261,Renault,Kwid 1.0 RXT Edition,395000,2018,75500,Petrol,Manual,Raipur,Blue,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
761,Renault,Kwid 1.0 RXT Edition,375000,2018,14000,Petrol,Manual,Mumbai,Green,First,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
1782,Renault,Kwid CLIMBER 1.0 [2017-2019],375000,2017,45000,Petrol,Manual,Bhubaneswar,Grey,UnRegistered Car,Individual,999,67,91 Nm @ 4250 rpm,FWD,3679,1579,1478,5,28
1842,Renault,Kwid RXL [2015-2019],305000,2018,34800,Petrol,Manual,Jamshedpur,Red,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
831,Renault,Kwid RXT [2015-2019],319000,2018,89059,Petrol,Manual,Zirakpur,Others,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
915,Renault,Kwid RXT [2015-2019],315000,2017,15507,Petrol,Manual,Pune,Bronze,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
923,Renault,Kwid RXT [2015-2019],315000,2017,15507,Petrol,Manual,Thane,Bronze,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
1018,Renault,Kwid RXT [2015-2019],254999,2016,57159,Petrol,Manual,Varanasi,Silver,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
1257,Renault,Kwid RXT [2015-2019],320000,2016,64000,Petrol,Manual,Mohali,Silver,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
1630,Renault,Kwid RXT [2015-2019],434999,2019,32000,Petrol,Manual,Mysore,Grey,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
1744,Renault,Kwid RXT [2015-2019],250000,2017,32000,Petrol,Manual,Kolkata,White,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
1828,Renault,Kwid RXT [2015-2019],419000,2017,23700,Petrol,Manual,Mysore,Bronze,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
221,Renault,Kwid RXT Opt,375000,2019,55000,Petrol,Manual,Varanasi,Silver,First,Individual,799,53,72 Nm @ 4386 rpm,FWD,3679,1579,1478,5,28
1471,Renault,Pulse RxL ABS Diesel [2015-2017],340000,2017,6000,Diesel,Manual,Kolkata,Maroon,First,Individual,1461,63,160 Nm @ 2000 rpm,FWD,3805,1665,1525,5,41
977,Rolls-Royce,Ghost 6.5,18000000,2011,60000,Petrol,Automatic,Mumbai,Maroon,Second,Corporate,6592,570,780 Nm @ 1500 rpm,RWD,5399,1948,1550,5,82.5
1246,Rolls-Royce,Ghost Extended Wheelbase,20000000,2011,27000,Petrol,Automatic,Delhi,Blue,Third,Individual,6592,570,780 Nm @ 1500 rpm,RWD,5569,1948,1550,5,82.5
1369,Rolls-Royce,Ghost Extended Wheelbase,20000000,2012,55000,Petrol,Automatic,Chennai,White,Third,Individual,6592,570,780 Nm @ 1500 rpm,RWD,5569,1948,1550,5,82.5
171,Skoda,Fabia Elegance 1.6 MPI,225000,2012,69000,Petrol,Manual,Mumbai,Silver,First,Individual,1598,105,153 Nm @ 3800 rpm,FWD,4000,1642,1522,5,45
604,Skoda,Kodiaq L&K 2.0 TDI 4x4 AT,3499000,2020,47000,Diesel,Automatic,Mumbai,White,First,Individual,1498,116,,,4697,1882,1665,7,63
449,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,1989999,2018,103000,Diesel,Automatic,Delhi,White,First,Individual,1498,116,,,4697,1882,1665,7,63
1278,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,3200000,2018,35000,Diesel,Automatic,Pune,White,First,Individual,1498,116,,,4697,1882,1665,7,63
1237,Skoda,Kushaq Style 1.0L TSI AT,1625000,2021,7900,Petrol,Automatic,Pune,Silver,First,Individual,999,114,178 Nm @ 1750 rpm,FWD,4225,1760,1612,5,50
1208,Skoda,Kushaq Style 1.0L TSI MT,1600000,2022,1300,Petrol,Manual,Mumbai,Red,First,Individual,999,114,178 Nm @ 1750 rpm,FWD,4225,1760,1612,5,50
800,Skoda,Octavia 1.8 TSI Ambition Plus AT,1685000,2017,28600,Petrol,Automatic,Mumbai,Grey,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4659,1814,1476,5,50
827,Skoda,Octavia 1.8 TSI L&K,1515000,2018,67546,Petrol,Automatic,Ludhiana,Others,Second,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4670,1814,1476,5,50
8,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1390000,2017,56000,Petrol,Automatic,Mumbai,White,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4670,1814,1476,5,50
1216,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1495000,2017,28000,Petrol,Automatic,Mumbai,Grey,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4670,1814,1476,5,50
1240,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1300000,2016,55000,Petrol,Automatic,Hyderabad,Grey,Second,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4670,1814,1476,5,50
1856,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1390000,2017,56000,Petrol,Automatic,Navi Mumbai,White,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4670,1814,1476,5,50
1915,Skoda,Octavia 2.0 TDI L&K,1400000,2020,94182,Diesel,Automatic,Kanpur,Grey,First,Individual,1968,141,320 Nm @ 1750 rpm,FWD,4670,1814,1476,5,50
1831,Skoda,Octavia Elegance 2.0 TDI AT,1160000,2015,47981,Diesel,Automatic,Mumbai,Black,First,Individual,1968,141,320 Nm @ 1750 rpm,FWD,4659,1814,1476,5,50
1717,Skoda,Octavia RS,3400000,2019,30600,Petrol,Automatic,Hyderabad,Red,First,Corporate,1984,227,350 Nm @ 1250 rpm,FWD,4689,1814,1496,5,50
1500,Skoda,Octavia Style 1.8 TSI AT,819999,2015,94580,Petrol,Automatic,Kanpur,Black,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4659,1814,1476,5,50
172,Skoda,Rapid 1.5 TDI CR Ambition Plus AT,499000,2014,88000,Diesel,Automatic,Pune,Black,Second,Individual,1498,103,250 Nm @ 1500 rpm,FWD,4386,1699,1466,5,55
1470,Skoda,Rapid 1.5 TDI CR Ambition Plus AT,549000,2014,42000,Diesel,Automatic,Chandigarh,Bronze,First,Individual,1498,103,250 Nm @ 1500 rpm,FWD,4386,1699,1466,5,55
1862,Skoda,Rapid 1.6 MPI Active,880000,2018,47000,Petrol,Manual,Coimbatore,White,First,Individual,1598,104,153 Nm @ 3800 rpm,FWD,4386,1699,1466,5,55
114,Skoda,Rapid Ambition 1.6 MPI AT Plus,425000,2014,24000,Petrol,Automatic,Mumbai,Beige,Second,Individual,1598,104,153 Nm @ 3800 rpm,FWD,4386,1699,1466,5,55
418,Skoda,Rapid Ambition 1.6 TDI CR MT,640000,2016,124000,Diesel,Manual,Coimbatore,Grey,First,Individual,1598,105,250 Nm @ 2500 rpm,FWD,4386,1699,1466,5,55
587,Skoda,Rapid Ambition 1.6 TDI CR MT,550000,2016,83000,Diesel,Manual,Chandigarh,White,First,Individual,1598,105,250 Nm @ 2500 rpm,FWD,4386,1699,1466,5,55
719,Skoda,Rapid Ambition 1.6 TDI CR MT,745000,2016,117048,Diesel,Manual,Hyderabad,Silver,First,Individual,1598,105,250 Nm @ 2500 rpm,FWD,4386,1699,1466,5,55
1067,Skoda,Rapid Ambition 1.6 TDI CR MT,950000,2019,32809,Diesel,Manual,Coimbatore,Silver,First,Individual,1598,105,250 Nm @ 2500 rpm,FWD,4386,1699,1466,5,55
1982,Skoda,Rapid Ambition 1.6 TDI CR MT,350000,2012,130000,Diesel,Manual,Nashik,White,First,Individual,1598,105,250 Nm @ 2500 rpm,FWD,4386,1699,1466,5,55
867,Skoda,Rapid Elegance 1.6 MPI AT,425000,2013,57000,Petrol,Automatic,Delhi,White,Second,Individual,1598,103,153 Nm @ 3800 rpm,FWD,4386,1699,1466,5,55
1844,Skoda,Rapid Elegance 1.6 TDI CR MT,500000,2012,86288,Diesel,Manual,Hyderabad,Black,First,Individual,1598,103,250 Nm @ 1500 rpm,FWD,4386,1699,1466,5,55
213,Skoda,Rapid Monte Carlo 1.6 MPI MT,885000,2018,38000,Petrol,Manual,Bangalore,Red,First,Individual,1598,104,153 Nm @ 3750 rpm,FWD,4413,1699,1466,5,55
1040,Skoda,Rapid Style 1.6 MPI AT,900000,2018,55000,Petrol,Automatic,Pune,Grey,Second,Individual,1598,104,153 Nm @ 3750 rpm,FWD,4413,1699,1466,5,55
1174,Skoda,Rapid Style 1.6 MPI AT,1099000,2018,20690,Petrol,Automatic,Bangalore,Red,First,Individual,1598,104,153 Nm @ 3750 rpm,FWD,4413,1699,1466,5,55
208,Skoda,Rapid Style AT,1125000,2020,46807,Petrol,Automatic,Bangalore,Red,First,Individual,999,109,175 Nm @ 1750 rpm,FWD,4413,1699,1466,5,55
1041,Skoda,Superb Elegance 1.8 TSI AT,795000,2014,53000,Petrol,Automatic,Delhi,White,Second,Individual,1798,158,250 Nm @ 1500 rpm,FWD,4838,1817,1482,5,60
427,Skoda,Superb L&K TDI AT,2500000,2017,82900,Diesel,Automatic,Coimbatore,Brown,First,Individual,1968,174,350 Nm @ 1500 rpm,FWD,4861,1864,1483,5,66
1241,Skoda,Superb L&K TDI AT,3199000,2019,6900,Diesel,Automatic,Delhi,Grey,First,Individual,1968,174,350 Nm @ 1500 rpm,FWD,4861,1864,1483,5,66
393,Skoda,Superb L&K TSI AT,3195000,2021,21651,Petrol,Automatic,Mumbai,Blue,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4861,1864,1483,5,66
576,Skoda,Superb L&K TSI AT,3199000,2021,6900,Petrol,Automatic,Kolkata,Brown,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4861,1864,1483,5,66
979,Skoda,Superb L&K TSI AT,1500000,2016,70000,Petrol,Automatic,Raipur,White,Second,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4861,1864,1483,5,66
1400,Skoda,Superb L&K TSI AT,2350000,2018,14120,Petrol,Automatic,Pune,Brown,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4861,1864,1483,5,66
1704,Skoda,Superb Sportline AT,3325000,2021,13092,Petrol,Automatic,Mumbai,White,First,Individual,1984,188,320 Nm @ 1450 rpm,FWD,4869,1864,1469,5,66
1371,Skoda,Superb Style TSI AT,1650000,2017,52458,Petrol,Automatic,Mumbai,Black,First,Individual,1798,177,250 Nm @ 1250 rpm,FWD,4861,1864,1483,5,66
916,Ssangyong,Rexton RX6,900000,2016,70000,Diesel,Manual,Mirzapur,Black,Second,Individual,2696,162,340 Nm @ 3250 rpm,AWD,4755,1900,1785,7,78
853,Ssangyong,Rexton RX7,675000,2013,106223,Diesel,Automatic,Ahmedabad,White,Second,Individual,2696,184,402 Nm @ 3000 rpm,AWD,4755,1900,1785,7,78
1540,Ssangyong,Rexton RX7,975000,2013,72000,Diesel,Automatic,Bangalore,Silver,First,Individual,2696,184,402 Nm @ 3000 rpm,AWD,4755,1900,1785,7,78
1922,Tata,Altroz XT Petrol,575000,2020,40000,Petrol,Manual,Kolkata,White,First,Individual,1199,85,113 Nm @ 3300 rpm,FWD,3990,1755,1523,5,37
388,Tata,Grande GX,199000,2011,192326,Diesel,Manual,Ranchi,White,Third,Individual,2179,120,250@1500,,4421,1780,1940,7,65
565,Tata,Grande GX,250999,2011,98000,Diesel,Manual,Mumbai,Silver,First,Individual,2179,120,250@1500,,4421,1780,1940,7,65
1560,Tata,Harrier XT Plus Dark Edition,1930000,2021,15000,Diesel,Manual,Delhi,Black,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
1031,Tata,Harrier XZ,1750000,2020,14400,Diesel,Manual,Ahmedabad,Silver,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
1552,Tata,Harrier XZ,2095000,2021,23000,Diesel,Manual,Hyderabad,Red,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
13,Tata,Harrier XZ [2019-2020],1695000,2019,20856,Diesel,Manual,Bangalore,Orange,First,Individual,1956,138,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
250,Tata,Harrier XZ [2019-2020],1725000,2019,68758,Diesel,Manual,Hyderabad,White,First,Individual,1956,138,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
120,Tata,Harrier XZ Plus,2145000,2020,10290,Diesel,Manual,Bangalore,Red,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
1170,Tata,Harrier XZA Plus,2275000,2022,38000,Diesel,Automatic,Mumbai,Black,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
543,Tata,Harrier XZA Plus Dark Edition,1995000,2020,8000,Diesel,Automatic,Bhubaneswar,Black,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
304,Tata,Harrier XZA Plus Dual Tone,2251000,2021,30229,Diesel,Automatic,Mumbai,White,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4598,1894,1706,5,50
285,Tata,Hexa XE 4x2 7 STR,1000000,2018,38000,Diesel,Manual,Mumbai,White,First,Individual,2179,148,320 Nm @ 1700 rpm,RWD,4788,1903,1791,7,60
1646,Tata,Hexa XM 4x2 7 STR,850000,2018,65000,Diesel,Manual,Patna,White,First,Individual,2179,154,400 Nm @ 1700 rpm,RWD,4788,1903,1791,7,60
1811,Tata,Hexa XT 4x2 6 STR,1050000,2017,88757,Diesel,Manual,Indore,Blue,Second,Individual,2179,154,400 Nm @ 1700 rpm,RWD,4788,1903,1791,6,60
450,Tata,Hexa XTA 4x2 7 STR,1200000,2017,95785,Diesel,Automatic,Hyderabad,Blue,First,Individual,2179,154,400 Nm @ 1700 rpm,RWD,4788,1903,1791,7,60
459,Tata,Manza Aqua Safire BS-IV,114999,2012,93000,Petrol,Manual,Unnao,Silver,Second,Individual,1368,90,116@4750,,4413,1703,1550,5,44
491,Tata,Nano Base,49000,2010,60000,Petrol,Manual,Gurgaon,White,First,Individual,624,35,48@3000,RWD,3099,1495,1652,4,15
127,Tata,Nexon EV XZ Plus,1375000,2021,16000,Electric,Automatic,Mumbai,White,First,Individual,1498,116,,FWD,3993,1811,1606,5,50
338,Tata,Nexon EV XZ Plus,1550000,2020,48400,Electric,Automatic,Bangalore,White,First,Individual,1498,116,,FWD,3993,1811,1606,5,50
909,Tata,Nexon EV XZ Plus,1450000,2022,5000,Electric,Automatic,Mumbai,Blue,First,Individual,1498,116,,FWD,3993,1811,1606,5,50
1312,Tata,Nexon EV XZ Plus,1485000,2020,10000,Electric,Automatic,Mumbai,Blue,First,Individual,1498,116,,FWD,3993,1811,1606,5,50
987,Tata,Nexon XM,760000,2018,20251,Petrol,Manual,Pune,Grey,First,Individual,1198,108,170 Nm @ 1750 rpm,FWD,3994,1811,1607,5,44
1935,Tata,Nexon XM,750000,2019,33000,Petrol,Manual,Delhi,Silver,First,Individual,1198,108,170 Nm @ 1750 rpm,FWD,3994,1811,1607,5,44
1653,Tata,Nexon XM Diesel,725000,2018,65000,Diesel,Manual,Amritsar,White,Second,Individual,1497,108,260 Nm @ 1500 rpm,FWD,3994,1811,1607,5,44
209,Tata,Nexon XMA Petrol,580000,2018,81000,Petrol,Automatic,Valsad,Red,First,Individual,1198,108,170 Nm @ 1750 rpm,FWD,3994,1811,1607,5,44
550,Tata,Nexon XT Diesel [2017-2019],860000,2018,82200,Diesel,Manual,Pune,Grey,First,Individual,1497,108,260 Nm @ 1500 rpm,FWD,3994,1811,1607,5,44
372,Tata,Nexon XZ Plus Dark Edition,1050000,2022,1500,Petrol,Manual,Kolkata,Black,First,Individual,1199,118,170 Nm @ 1750 rpm,FWD,3993,1811,1606,5,44
1846,Tata,Nexon XZ Plus Diesel,925000,2017,28000,Diesel,Manual,Bangalore,Red,First,Individual,1497,108,260 Nm @ 1500 rpm,FWD,3994,1811,1607,5,44
247,Tata,Nexon XZA Plus Petrol,1085000,2018,8922,Petrol,Automatic,Bangalore,Red,First,Individual,1198,108,170 Nm @ 1750 rpm,FWD,3994,1811,1607,5,44
421,Tata,Nexon XZA Plus Petrol,890000,2018,35000,Petrol,Automatic,Chennai,Orange,First,Individual,1198,108,170 Nm @ 1750 rpm,FWD,3994,1811,1607,5,44
252,Tata,Punch Creative iRA Pack MT,890000,2022,7500,Petrol,Manual,Mumbai,White,First,Individual,1199,84,113 Nm @ 3300 rpm,FWD,3827,1742,1615,5,37
339,Tata,Safari 2.2 EX 4x2,375000,2013,97000,Diesel,Manual,Ambala Cantt,Black,First,Individual,2179,138,320 Nm @ 1700 rpm,RWD,4655,1965,1922,7,55
1434,Tata,Safari 2.2 EX 4x2,575000,2013,72000,Diesel,Manual,Ahmedabad,White,Second,Individual,2179,138,320 Nm @ 1700 rpm,RWD,4655,1965,1922,7,55
2024,Tata,Safari 2.2 EX 4x2,425000,2013,96000,Diesel,Manual,Ambala Cantt,White,First,Individual,2179,138,320 Nm @ 1700 rpm,RWD,4655,1965,1922,7,55
942,Tata,Safari 2.2 VX 4x2,740000,2015,155000,Diesel,Manual,Hyderabad,Black,First,Individual,2179,138,320 Nm @ 1700 rpm,RWD,4655,1965,1922,7,55
1761,Tata,Safari 2.2 VX 4x2 Varicor400,2200000,2021,32000,Diesel,Manual,Patna,Green,First,Individual,2179,154,400 Nm @ 1750 rpm,RWD,4655,1965,1922,7,63
293,Tata,Safari 4x2 EX TCIC,565000,2014,100472,Diesel,Manual,Ranchi,White,First,Individual,1948,90,190@3000,,4810,1918,1925,7,65
799,Tata,Safari XZ Plus,1875000,2021,28000,Diesel,Manual,Gorakhpur,White,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4661,1894,1786,7,50
223,Tata,Safari XZA Plus 6S Adventure New,2395000,2021,13594,Diesel,Automatic,Bangalore,Blue,First,Individual,1956,168,350 Nm @ 1750 rpm,FWD,4661,1894,1786,6,50
1889,Tata,Tiago NRG Petrol,525000,2019,32000,Petrol,Manual,Noida,Bronze,First,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3793,1665,1587,5,35
35,Tata,Tiago Revotron XE [2016-2019],409000,2018,27069,Petrol,Manual,Mumbai,White,First,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3746,1647,1535,5,35
1373,Tata,Tiago Revotron XE [2016-2019],395000,2017,46992,Petrol,Manual,Gurgaon,White,First,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3746,1647,1535,5,35
1142,Tata,Tiago Revotron XM (O) [2016-2019],400000,2018,91460,Petrol,Manual,Kanpur,Black,First,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3746,1647,1535,5,35
505,Tata,Tiago Revotron XT [2016-2019],379000,2018,29434,Petrol,Manual,Kolkata,Silver,Second,Individual,1047,69,140 Nm @ 1800 rpm,FWD,3746,1647,1535,5,35
366,Tata,Tiago Revotron XTA [2017-2019],484999,2018,35000,Petrol,Automatic,Patna,Blue,First,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3746,1647,1535,5,35
864,Tata,Tiago Revotron XTA [2017-2019],585000,2019,12000,Petrol,Automatic,Mumbai,Silver,First,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3746,1647,1535,5,35
755,Tata,Tiago Revotron XZ,449000,2018,53512,Petrol,Manual,Hyderabad,Orange,Second,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3746,1647,1535,5,35
1478,Tata,Tiago Revotron XZA,555000,2018,20000,Petrol,Automatic,Mumbai,Red,First,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3746,1647,1535,5,35
54,Tata,Tiago Revotron XZA [2017-2019],475000,2017,34867,Petrol,Automatic,Mumbai,Silver,Second,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3746,1647,1535,5,35
639,Tata,Tigor EV XZ Plus,1275000,2021,18000,Electric,Automatic,Hyderabad,Grey,First,Individual,1498,116,,FWD,3993,1677,1532,5,50
898,Tata,Tigor EV XZ Plus,1250000,2021,3000,Electric,Automatic,Hyderabad,Green,First,Individual,1498,116,,FWD,3993,1677,1532,5,50
36,Tata,Tigor Revotorq XT,490000,2018,43000,Diesel,Manual,Patna,White,First,Individual,1047,69,140 Nm @ 1800 rpm,FWD,3992,1677,1537,5,35
1386,Tata,Tigor Revotron XM,375000,2018,48144,Petrol,Manual,Kolkata,Grey,First,Individual,1199,84,114 Nm @ 3500 rpm,FWD,3992,1677,1537,5,35
1180,Tata,Tigor XZA Plus,795000,2021,9000,Petrol,Automatic,Pune,Brown,First,Individual,1199,84,113 Nm @ 3300 rpm,FWD,3993,1677,1532,5,35
1416,Tata,Zest XE 75 PS Diesel,530000,2020,5923,Diesel,Manual,Ranchi,White,First,Commercial Registration,1248,74,190 Nm @ 1750 rpm,FWD,3995,1706,1570,5,44
113,Tata,Zest XM 75 PS Diesel,425000,2017,39000,Diesel,Manual,Ranchi,Silver,First,Commercial Registration,1248,74,190 Nm @ 1750 rpm,FWD,3995,1706,1570,5,44
78,Toyota,Camry 2.5L AT,2345000,2017,47000,Petrol,Automatic,Delhi,Brown,First,Individual,2494,179,233 Nm @ 4100 rpm,FWD,4825,1825,1480,5,70
88,Toyota,Camry Hybrid,1599000,2015,92355,Petrol,Automatic,Mumbai,Silver,First,Individual,2494,202,270 Nm @ 4500 rpm,FWD,4825,1825,1480,5,65
879,Toyota,Commuter HiAce 3.0 L,3100000,2014,65000,Diesel,Automatic,Ludhiana,White,First,Individual,1498,116,,,4370,1770,1545,5,50
100,Toyota,Corolla Altis 1.8 G,493000,2012,28732,Petrol,Manual,Zirakpur,Silver,First,Individual,1798,138,173 Nm @ 4000 rpm,FWD,4540,1760,1480,5,55
346,Toyota,Corolla Altis 1.8 G,725000,2014,104814,Petrol,Manual,Mumbai,Grey,First,Individual,1798,138,173 Nm @ 4000 rpm,FWD,4540,1760,1480,5,55
1152,Toyota,Corolla Altis 1.8 G,375000,2011,77000,Petrol,Manual,Faridabad,Silver,First,Individual,1794,132,170@4200,FWD,4540,1760,1480,5,55
1263,Toyota,Corolla Altis 1.8 G,390000,2009,68195,Petrol,Manual,Ahmedabad,White,First,Individual,1794,132,170@4200,FWD,4540,1760,1480,5,55
1818,Toyota,Corolla Altis 1.8 G,340000,2011,109000,Petrol,Manual,Mumbai,White,Second,Individual,1794,132,170@4200,FWD,4540,1760,1480,5,55
823,Toyota,Corolla Altis 1.8 G AT,890000,2014,63000,Petrol,Automatic,Delhi,Grey,First,Individual,1798,138,173 Nm @ 4000 rpm,FWD,4540,1760,1480,5,55
899,Toyota,Corolla Altis 1.8 VL AT,450000,2011,95000,Petrol,Automatic,Mumbai,White,First,Individual,1794,132,170@4200,FWD,4540,1760,1480,5,55
283,Toyota,Corolla Altis G AT Petrol,894999,2015,39780,Petrol,Automatic,Mumbai,White,First,Individual,1798,138,173 Nm @ 4000 rpm,FWD,4620,1775,1475,5,55
496,Toyota,Corolla Altis G AT Petrol,1321000,2018,38000,Petrol,Automatic,Mumbai,Gold,First,Corporate,1798,138,173 Nm @ 4000 rpm,FWD,4620,1775,1475,5,55
888,Toyota,Corolla Altis GL,680000,2014,85000,Diesel,Manual,Kanpur,White,Second,Individual,1364,87,205 Nm @ 1800 rpm,FWD,4620,1775,1475,5,50
